Country,Date,Time,Year,Site,Cluster,Plot,Latitude,Longitude,Altitude,Accuracy,Photo,SlopeDn,SlopeUp,MajLform,LformDes,PosTopoSeq,ArtSurface,VegCovLT40,PlotFlood,PlotCultMgd,Trees,Shrubs,Graminoids,Forbs,VegOther,Broadleaf,Needleleaf,Evergreen,Deciduous,WdCovRate1,WdCovRate2,WdCovRate3,WdCovRate4,HerbCovRate1,HerbCovRate2,HerbCovRate3,HerbCovRate4,HerbHeight,HerbAnnual,VegStrataDescr,SameLanduse90,LandOwnership,UseFoodBeverage,UseForage,UseTimberFuelwood,UseOther,LandUseHistory,RockCover1,RockCover2,RockCover3,RockCover4,Erosion1,Erosion2,Erosion3,Erosion4,SoilConservation,SWCStructures,SWCDescr,AugDepth1,AugDepth2,AugDepth3,AugDepth4,ShSuPlDe1,ShSuPlDe2,ShSuPlDe3,ShSuPlDe4,TrSuPlDe1,TrSuPlDe2,TrSuPlDe3,TrSuPlDe4,VegStructure,VegStructureOtherDescr,ImpactTreeCutting,ImpactAgric,ImpactGrazing,ImpactFire,ImpactUrban,ImpactIndustry,ImpactErosion,ImpactAlienVeg,ImpactCollecting,ImpactOther,ImpactOtherDescr,Notes,KEY,notes1,notes2,dom_landuse,other_landuse,rangel_data
Eswatini,"Aug 28, 2019",4:38:00 AM,2019,Siphofaneni,10,2,-26.6534,31.6511,315.2,5,media/1566985177903.jpg,10,4,sloping,medium_gradient_hill,ridge_crest,,no,no,no,yes,yes,yes,no,,yes,yes,yes,yes,4,3,4,4,4,4,4,4,03to08,yes,"Tall trees, shrubs and shrublets and grasses averaging 0.3-0.8m",yes,communal,no,yes,yes,,Virgin land,under5,under5,under5,under5,rill,rill,sheet,sheet,,0,none,62,70,80,75,3,3,2,0,6,3,5,6,bushland,,0,0,1,0,1,0,1,1,1,,,,uuid:2a89e837-c96e-4481-b10f-4f6f4c016dd6,CM: 20-50(48),,pasture_rangeland,,no
Eswatini,"Aug 27, 2019",3:26:00 AM,2019,Siphofaneni,10,5,-26.6565,31.6483,301.5,4,media/1566894461248.jpg,11,3,sloping,high_gradient_hill,midslope,,no,no,no,no,no,yes,yes,no,no,no,no,yes,0,0,0,0,5,5,5,5,003to03,yes,This plot is dominated by grasses that are low lying. A few tree stumps found which shows it was once woody.,no,communal,no,yes,no,no,Virgin land. Found within the boundaries of a homestead.,under5,under5,under5,under5,sheet,rill,sheet,sheet,,0,none,50,55,70,80,0,0,0,0,0,0,0,0,grassland,,1,0,1,1,0,1,0,0,0,0,0,,uuid:928c3375-42f0-4ae8-a5e5-4c6ebab975b5,CM=50,,pasture_rangeland,,yes
Eswatini,"Aug 27, 2019",2:34:00 AM,2019,Siphofaneni,10,6,-26.6555,31.6457,282.9,5,media/1566891326403.jpg,4,5,sloping,low_gradient_hill,midslope,,no,yes,no,yes,yes,yes,yes,,yes,no,yes,yes,3,3,4,4,1,1,1,1,003to03,yes,"Tall trees on the bants of the rivers ,hardly any shrubs ,forbs and woody shrublets.",yes,communal,yes,no,no,,Virgin land,over40,over40,over40,over40,rill,rill,gully,gully,,0,none,20,20,20,20,0,0,0,0,4,4,4,5,freshwater_aquatic,,0,0,0,0,0,0,2,0,0,,,,uuid:edea7579-d51d-4e87-9008-6b7df8c63190,Points falls within a river channel. There are steep bants which mostly consists of rocks and slanting trees.,,other,Fresh water aquatic,no
Eswatini,"Aug 28, 2019",3:44:00 AM,2019,Siphofaneni,10,9,-26.6559,31.6519,321,4,media/1566981902830.jpg,9,2,sloping,low_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,no,yes,no,yes,yes,5,3,4,4,4,5,4,4,03to08,yes,Trees are found all over the plot. Ground is covered with leaf litter.,yes,communal,no,yes,no,no,Virgin land,under5,under5,under5,under5,sheet,rill,rill,sheet,,0,none,50,52,50,57,1,2,2,2,9,7,6,8,bushland,,0,0,1,0,0,0,2,1,0,0,,,uuid:30c518d9-9353-4ef6-a69b-b6aac245058d,Cm=50,,pasture_rangeland,,no
Eswatini,"Jul 29, 2019",3:42:00 AM,2019,Siphofaneni,11,10,-26.6359,31.6506,356.1,5,media/1564389744559.jpg,26,2,sloping,high_gradient_hill,ridge_crest,,no,no,no,yes,yes,yes,yes,,yes,yes,no,yes,3,1,1,1,1,1,0,1,003to03,yes,There are a few trees and shrubs in subplot 4 otherwise low lying woody vegetation sparsely distributed around the whole plot. There are a few patches of grasses.,yes,communal,no,yes,yes,,In 2003 the land was cleared from virgin land to establish the homestead. It is regularly cleared of trees.,under5,under5,under5,under5,sheet,rill,sheet,sheet,,0,none,20,30,19,20,0,0,1,2,0,0,0,2,wooded_grassland,,1,0,2,0,1,0,2,1,1,,,,uuid:1f9675cf-a974-403e-8be9-c33f85560705,CM: 0-20 (19),,pasture_rangeland,,no
Eswatini,"Aug 1, 2019",6:4:00 AM,2019,Siphofaneni,11,11,-26.6382,31.65,345.3,5,media/1564657526352.jpg,13,1,sloping,high_gradient_hill,ridge_crest,,no,no,no,yes,yes,yes,yes,,yes,yes,yes,yes,4,3,4,4,2,4,1,2,003to03,yes,Mixture of trees and shrubs with low lying shrublets.,yes,communal,yes,yes,yes,,Virgin land,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,20,21,20,44,2,2,0,3,7,3,3,7,bushland,,0,0,1,0,0,0,1,0,1,,,,uuid:495dd32c-3540-47e2-a6ac-fc34582fb73f,CM: 0-20 (20),,perennial_agroforestry,,no
Eswatini,"Aug 1, 2019",4:24:00 AM,2019,Siphofaneni,11,12,-26.6371,31.6486,343.7,5,media/1564651551353.jpg,11,3,sloping,medium_gradient_hill,upland,,no,no,no,yes,no,yes,yes,,yes,yes,yes,yes,1,1,2,1,3,4,4,5,003to03,yes,Tree and low lying woody alien vegetation sparsely distributed around subplot 3 woody vegetation <40%,no,communal,no,yes,no,,Used to be cropland <10 years ago. Maize was planted all the time. Inter cropping was done once where jugo beans were planted all inorganic fertiliser was used. Organic manure was not used,under5,under5,under5,under5,sheet,rill,sheet,sheet,,0,none,56,50,53,53,0,0,0,0,0,1,0,0,grassland,,0,0,2,0,1,0,1,1,0,,,,uuid:ef34a42a-9b88-4b30-8187-673c6198f955,CM: 50-80(50),,pasture_rangeland,,no
Eswatini,"Jul 29, 2019",4:32:00 AM,2019,Siphofaneni,11,14,-26.6365,31.6526,342.2,5,media/1564392838936.jpg,14,1,sloping,high_gradient_hill,ridge_crest,,no,no,no,yes,yes,yes,yes,,yes,yes,yes,yes,5,5,5,5,3,3,3,3,03to08,yes,There is a mixture of trees and shrubs of varying heights. There are underlying woody shrublets.,yes,communal,no,yes,yes,,This is virgin land,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,20,20,20,17,1,2,4,0,5,6,4,3,bushland,,0,0,1,0,0,0,1,0,1,,,,uuid:ccfb15af-59fc-454a-89f9-8f69e8c99d43,CM:0-20 (18),,pasture_rangeland,,no
Eswatini,"Aug 1, 2019",6:9:00 AM,2019,Siphofaneni,11,15,-26.634,31.6528,361,4,media/1564657778573.jpg,9,4,sloping,low_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,no,yes,no,yes,yes,4,4,4,5,5,5,5,5,003to03,yes,Ground is covered with leaf litter .Trees are interlocking,yes,communal,no,yes,yes,no,This is virgin land,over40,5-40,5-40,5-40,rill,rill,sheet,sheet,,0,none,7,7,15,13,5,0,1,2,6,7,4,7,woodland,,1,0,2,0,0,0,1,1,1,0,,,uuid:7fde92e1-d0c8-4172-adea-d515e70066b9,Cm=15,,pasture_rangeland,,no
Eswatini,"Aug 1, 2019",7:4:00 AM,2019,Siphofaneni,11,2,-26.632,31.6481,348.5,4,media/1564661134990.jpg,10,3,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,0,4,4,4,5,4,5,5,003to03,yes,Plot is mostly covered by grasses.subplot 3 and 4 are densely populated with dry wood.,yes,communal,no,yes,yes,no,This is virgin land.it is found in between 2 fences.there are two meeting.,under5,under5,under5,under5,rill,rill,sheet,sheet,,0,none,55,82,50,64,0,0,0,4,0,5,4,5,wooded_grassland,,2,0,1,1,1,0,2,2,1,0,,,uuid:e1576e5e-8d0d-4130-ad16-0c6b921fa2e6,CM=50,,pasture_rangeland,,yes
Eswatini,"Aug 1, 2019",5:59:00 AM,2019,Siphofaneni,11,4,-26.6388,31.649,336.1,5,media/1564657236639.jpg,13,1,sloping,high_gradient_hill,ridge_crest,,no,no,no,yes,yes,yes,yes,,yes,yes,yes,yes,4,2,0,2,5,5,0,5,03to08,yes,"Few shrubs in subplot 2,1tree woody low lying vegetation",no,communal,yes,yes,no,,Yard of a homestead. Land changed from virgin land to a homestead about year 2000,under5,under5,under5,under5,sheet,sheet,sheet,rill,,0,none,20,17,20,18,0,4,0,0,0,1,0,0,wooded_grassland,,0,0,1,0,1,0,1,0,0,,,,uuid:30807a92-a39d-412f-8933-9f9e8bf139d6,CM: 0-20 (20),,pasture_rangeland,,yes
Eswatini,"Jul 29, 2019",4:57:00 AM,2019,Siphofaneni,11,5,-26.6373,31.653,337.9,6,media/1564394299646.jpg,13,1,sloping,high_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,no,yes,no,yes,yes,4,4,4,5,5,4,5,5,03to08,yes,Plot has trees of averar height 6m .the ground is covered with leaf litter,yes,communal,no,yes,yes,no,This is virgin land .mostly used by foraging animals,under5,5-40,under5,under5,sheet,rill,sheet,sheet,,0,none,20,20,20,19,5,1,5,2,6,5,10,8,bushland,,1,0,1,0,1,0,1,1,1,0,N/A,,uuid:09a6e8ac-db37-4928-8cb3-72f7f48b12c5,CM=27,,other,Bushland,no
Eswatini,"Aug 1, 2019",4:3:00 AM,2019,Siphofaneni,11,7,-26.6324,31.6504,361.2,5,media/1564650229300.jpg,9,2,sloping,low_gradient_hill,midslope,,yes,no,no,yes,yes,no,no,no,yes,no,no,no,1,2,2,2,0,0,0,0,003to03,yes,Plot was covered with grass but grass has now been burnt thus exposing the soil .Dichrostachys shrubs and shrublets are also found.,yes,communal,no,yes,no,no,This is virgin Land,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,27,50,32,56,0,5,1,3,1,0,4,0,wooded_grassland,,0,0,1,3,1,0,2,1,0,0,,,uuid:c7705082-fd22-4b7d-b09f-d7092dc35bc4,CM=30,,pasture_rangeland,,no
Eswatini,"Aug 6, 2019",6:2:00 AM,2019,Siphofaneni,12,1,-26.6154,31.6546,350.2,4,media/1565089357404.jpg,9,5,sloping,low_gradient_hill,midslope,,yes,no,no,yes,no,no,no,no,yes,no,no,yes,3,3,3,4,2,1,1,1,003to03,yes,Plot is characterised by dry maize stalks and woody species.,yes,communal,no,yes,no,no,"This field is solely used for maize and after harvest,livestock is allowed to graze. Kraal manure is applied before each planting season.",under5,under5,under5,under5,sheet,sheet,sheet,sheet,,1,none,80,100,100,100,0,0,0,0,0,0,0,2,cropland,,0,2,2,0,0,0,1,2,0,0,,,uuid:7d9d088e-01a3-43ce-9d0f-f0731a70f193,CM=100,,annual_crop,,no
Eswatini,"Jul 23, 2019",6:7:00 AM,2019,Siphofaneni,12,10,-26.6147,31.6483,385.4,4,media/1563880097293.jpg,16,6,sloping,medium_gradient_hill,midslope,,no,yes,no,yes,yes,yes,yes,,yes,yes,yes,yes,0,1,4,1,1,1,4,1,003to03,yes,"Short grasses due to fire,few trees and shrubs in subplot 3.otherwise none in the other subplot.",no,communal,yes,yes,no,,Man made earth dam lies within half the plot. This was constructed after 1990.(it currently dry but get flooded when it rains.,under5,under5,under5,under5,rill,sheet,sheet,rill,,1,struc,20,15,50,20,0,2,2,0,0,0,5,0,freshwater_aquatic,,0,0,1,2,1,0,1,0,0,,,,uuid:c0e86495-f4e5-4958-8d6d-1e3500de0382,CM_20,,other,Fresh water,no
Eswatini,"Jul 23, 2019",5:35:00 AM,2019,Siphofaneni,12,12,-26.6106,31.6522,391,5,media/1563878124281.jpg,10,1,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,no,,yes,yes,yes,yes,4,3,4,4,5,5,5,5,03to08,yes,"Stud's of trees and shrubs clustered in subplot 3 and 4 with grasses averaging 0.3_0.8",no,communal,no,yes,no,,Overgrown uncultivated field. Use to be cultivated 10years ago,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,1,none,36,40,45,35,5,3,7,0,3,4,0,5,wooded_grassland,,0,1,1,0,0,0,1,0,1,,,,uuid:d5ce7214-debf-4777-890f-b42cadce1782,Cm_30,,pasture_rangeland,,no
Eswatini,"Jul 23, 2019",5:44:00 AM,2019,Siphofaneni,12,13,-26.6129,31.6533,365,5,media/1563879044873.jpg,10,6,sloping,mededium_gradient_mountain,midslope,,yes,no,no,no,no,no,no,no,yes,no,no,yes,4,4,4,4,5,5,5,5,003to03,yes,This plot is a cropland that is covered with dry maize stalks.,no,communal,no,yes,no,no,Cropland used for maize only.(monocropping)uses kraal manure sometimes plants sweet potatoes.rotates crops and grasses (mainly for livestock grazing)inorganic manure 2:3:2(22).,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,1,struc,69,100,96,80,0,0,0,0,0,0,0,0,cropland,,0,3,1,0,0,0,1,1,0,0,,,uuid:326e5da0-8070-4d5f-9f20-32e3a6fd36ec,CM=80,,annual_crop,,no
Eswatini,"Jul 23, 2019",5:29:00 AM,2019,Siphofaneni,12,2,-26.6116,31.6525,369.8,5,media/1563877834502.jpg,10,11,sloping,low_gradient_hill,midslope,,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,1,0,0,0,5,4,5,5,03to08,yes,"Trees,shrubs,grasses and low lying herb (sweet potatoes)",no,communal,yes,yes,no,no,Half of this plot falls within an uncultivated field the other half has been cultivated for 29years.,under5,under5,under5,under5,sheet,rill,sheet,sheet,,7,veg,70,100,80,70,3,0,1,1,1,0,0,1,other,Composite,0,2,1,0,0,0,1,1,0,0,0,,uuid:ab726c5b-5cb9-4c89-b123-e27b3d2e5e47,CM=70,,annual_crop,,yes
Eswatini,"Jul 23, 2019",6:11:00 AM,2019,Siphofaneni,12,3,-26.6128,31.6463,381.3,4,media/1563880478544.jpg,11,5,sloping,medium_gradient_hill,midslope,,no,no,no,yes,no,no,yes,no,yes,no,no,yes,3,3,3,2,4,3,5,3,003to03,yes,Plot has low lying herbaceous plant including grasses and other annual broadleafed plants.,yes,communal,no,yes,no,no,This cropland has been used for maize production but has now been uncultivated (past 2 years)because of change in climate.,under5,under5,under5,under5,sheet,sheet,rill,rill,,1,struc,50,55,53,79,0,0,0,0,0,2,0,0,cropland,,0,2,1,0,0,0,1,1,0,0,,,uuid:fb64baed-71ef-4458-add3-e93ad7f02259,CM=50,,annual_crop,,no
Eswatini,"Jul 23, 2019",6:16:00 AM,2019,Siphofaneni,12,4,-26.6138,31.6457,378.7,5,media/1563880609634.jpg,12,7,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,,yes,yes,no,yes,3,2,3,5,4,4,4,3,003to03,yes,Few trees plus shrubs. Same of the contours. Grasses average 0.03_0.3m,yes,communal,yes,yes,yes,,Uncultivated field about 10 years uncultivated.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,3,struc,65,50,40,60,3,3,1,0,2,0,4,7,wooded_grassland,,0,0,1,0,0,0,1,1,1,,,,uuid:0fcf759e-381d-4fab-aebe-cb1804860341,CM=80,,pasture_rangeland,,no
Eswatini,"Jul 23, 2019",5:9:00 AM,2019,Siphofaneni,12,6,-26.6141,31.6535,342.5,5,media/1563876729662.jpg,9,4,sloping,low_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,yes,4,4,4,4,5,5,5,5,003to03,yes,This plot has low lying grasses due to over grazing and trepling by livestock.,yes,communal,no,yes,yes,no,Virgin land,under5,5-40,under5,under5,sheet,gully,sheet,sheet,,0,none,32,43,50,55,2,3,3,1,7,0,6,4,woodland,,1,0,2,0,0,0,1,1,1,0,,,uuid:352f77f2-d6be-48bc-9700-feff88e0992d,CM=50,,other,Woodland,no
Eswatini,"Jul 23, 2019",5:52:00 AM,2019,Siphofaneni,12,7,-26.6135,31.6536,349.1,5,media/1563879191412.jpg,11,1,sloping,mededium_gradient_mountain,midslope,,no,no,no,yes,yes,yes,yes,no,yes,no,no,yes,1,4,0,0,5,5,5,5,003to03,yes,"This plot is found just below the maize field,characterised by grasses With a few woody plants found in subplot2.",yes,communal,no,no,no,no,This is a virgin land.however subplot 2 lies on a gully erosion.,under5,under5,under5,under5,sheet,rill,sheet,sheet,,0,none,47,34,40,51,0,2,0,0,1,2,0,0,grassland,,1,0,0,0,0,0,1,1,1,0,,,uuid:6cfa789d-cead-411d-994c-0eb89129c441,CM=50,,pasture_rangeland,,yes
Eswatini,"Jul 23, 2019",5:40:00 AM,2019,Siphofaneni,12,9,-26.6101,31.6509,378.6,5,media/1563878424729.jpg,15,1,sloping,medium_gradient_hill,midslope,,no,no,no,yes,no,yes,yes,no,yes,yes,yes,yes,1,1,1,1,5,5,5,5,03to08,yes,Trees no shrubs and grassland over. Woody vegetation less than 1.5 m,no,communal,yes,yes,no,no,Uncultivated field was last cultivated 5 years ago.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,1,struc,50,30,50,40,0,0,0,0,0,3,0,0,grassland,,0,1,0,0,0,0,1,0,0,,,,uuid:34e05eaa-8d69-41aa-923b-a2ea9a8510fa,CM=70,,protected_area,,no
Eswatini,"Sep 10, 2019",3:9:00 AM,2019,Siphofaneni,13,1,-26.6789,31.6711,212.7,5,media/1568102993026.jpg,9,5,sloping,low_gradient_hill,midslope,,no,no,no,no,no,yes,yes,no,yes,no,no,yes,1,1,1,2,0,1,0,1,003to03,yes,There is little vegetation found in this plot as it is busy. There are  patches of grasses found all over,yes,communal,no,no,no,no,Plot i s found between a gravel road and train tracks.,5-40,5-40,5-40,5-40,sheet,rill,rill,rill,,0,none,18,15,12,16,0,0,0,0,0,0,0,0,other,Road and train track intersection,0,0,1,0,2,2,2,1,0,0,,,uuid:946e1368-0cb6-4659-93ec-4e7efbd5641d,CM=15,,other,Road and train track Intersection,no
Eswatini,"Sep 10, 2019",6:50:00 AM,2019,Siphofaneni,13,10,-26.6787,31.6748,265.7,5,media/1568116272577.jpg,23,6,sloping,medium_gradient_hill,ridge_crest,,no,no,no,no,yes,yes,no,,yes,yes,yes,yes,1,2,1,1,2,2,2,2,003to03,yes,"Trees, shrubs plus shrublets and sparsely distributed glasses",no,communal,no,yes,no,no,Cleared for construction proposes 2 years ago. There are overgrown shrublets and trees,over40,over40,over40,over40,sheet,sheet,sheet,sheet,,0,none,20,20,19,18,4,1,2,2,0,0,0,0,bushland,,0,0,1,0,0,0,2,1,0,0,Non,,uuid:b1bb2e5c-8257-40d5-8f21-0bed0d4cf2d8,CM:0_20 (18),,pasture_rangeland,,no
Eswatini,"Sep 10, 2019",4:24:00 AM,2019,Siphofaneni,13,11,-26.6749,31.6698,240.3,5,media/1568107530818.jpg,9,6,sloping,low_gradient_hill,midslope,,no,no,no,yes,yes,yes,no,,yes,no,yes,yes,2,1,2,2,1,0,1,2,003to03,yes,Few trees and shrubs with grasses and shrublets on 1/4 portion of the plot. The portion that falls within the yard of a home.,no,communal,no,yes,no,,"Secondary, tertiary road cuts through the plot. The road is about 11years old . this therefore used to  be virgin land which was convested to a road . subplot 4 falls within the yard of a home",over40,over40,over40,over40,rill,rill,rill,sheet,,0,none,20,20,20,18,0,0,1,0,2,1,0,2,other,Mostly bare due to an intersection of the secondary with tertiary road,0,0,1,0,2,1,2,1,1,,,,uuid:26030f86-db6b-40de-afcc-678b4bbbabd7,Cm:0-20(20),,pasture_rangeland,,no
Eswatini,"Sep 10, 2019",6:25:00 AM,2019,Siphofaneni,13,12,-26.6779,31.6754,274.6,5,media/1568114888707.jpg,23,6,sloping,medium_gradient_hill,ridge_crest,,no,no,no,yes,yes,yes,no,,yes,yes,yes,yes,1,1,1,1,2,2,2,2,003to03,yes,"Trees,shrubs plus shrublets ,grass and sparsely vegetation.",no,communal,no,yes,no,,Cleared for construction of a home 2 years ago.overgrown shrublets plus trees.,over40,over40,over40,over40,sheet,sheet,sheet,sheet,,0,none,20,20,19,18,4,1,2,2,0,1,2,0,shrubland,,0,0,1,0,0,0,2,1,1,,,,uuid:1b4212f3-1ab7-4a35-bddb-9bc3f04484f9,CM:0-20(18),,other,Cleared for Construction of a home 2 years ago,no
Eswatini,"Sep 10, 2019",5:12:00 AM,2019,Siphofaneni,13,14,-26.6726,31.669,239.9,4,media/1568110366365.jpg,9,2,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,no,yes,no,yes,yes,0,3,3,0,5,5,5,5,003to03,yes,Low lying grasses dominate thus plot with some Dichrostachys shrublets,no,communal,no,yes,no,no,This plot was a cropland 10 years ago but has now been abandoned.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,9,15,12,10,0,2,0,0,0,7,5,0,grassland,,0,0,1,0,0,0,1,0,0,0,,,uuid:b55e5976-cb54-4f2f-99b7-03bd129cf31c,CM=10,,pasture_rangeland,,yes
Eswatini,"Sep 10, 2019",5:27:00 AM,2019,Siphofaneni,13,15,-26.6733,31.6714,253.6,4,media/1568111303821.jpg,15,3,sloping,medium_gradient_hill,midslope,,yes,no,no,yes,yes,yes,no,,yes,yes,yes,yes,0,1,0,0,2,2,2,2,03to08,yes,The plot has 1 tree at the boarder of the crop field. Shrub in subplot 2.Herby vegetation averaging 80cm height dotted all over the plot,yes,communal,no,yes,no,,This plot has always been cropland. Maize and groundnuts were cultivated. Intercropping was practised. It does not have anything cultivated at present. It will be cultivated again when the planting season commences.,over40,over40,over40,over40,rill,rill,rill,rill,,0,none,60,45,32,42,0,1,0,0,0,1,0,0,cropland,,0,2,1,0,1,0,1,1,0,,,,uuid:2b95f4cd-1be6-4797-b9ed-6e630eacae02,CM: 20-50(45),,annual_crop,,no
Eswatini,"Sep 10, 2019",3:57:00 AM,2019,Siphofaneni,13,3,-26.6781,31.6712,212.3,4,media/1568105880643.jpg,8,4,sloping,low_gradient_hill,midslope,,no,no,no,no,no,yes,yes,no,yes,no,no,no,0,0,0,0,5,5,5,5,03to08,yes,This plot is dominated by low lying herbaceous species. this plot is used for maize mono cropping,yes,communal,no,no,no,no,Cropland that has been fallow the previous year .it was tilled but no crop was planted,5-40,5-40,5-40,5-40,sheet,sheet,sheet,sheet,,2,struc,20,18,10,15,0,0,0,0,0,0,0,0,cropland,,0,1,0,0,0,0,1,0,0,0,,,uuid:c429cf64-0619-4113-8305-606bc01ec7ca,Cm=15,,annual_crop,,no
Eswatini,"Sep 10, 2019",4:53:00 AM,2019,Siphofaneni,13,5,-26.6726,31.6701,249.7,5,media/1568109273896.jpg,10,4,sloping,low_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,no,yes,no,no,yes,3,3,4,2,4,4,4,4,003to03,yes,Plot has shrubs dominating .most of shrubs are acacia species,yes,communal,no,yes,no,no,Virgin land,5-40,5-40,5-40,under5,sheet,sheet,sheet,sheet,,0,none,15,15,17,10,3,4,2,6,3,0,2,0,shrubland,,0,0,1,0,0,0,1,1,2,0,,,uuid:caa31e29-684e-46fb-921f-a8574c6ff9f7,CM=15,,pasture_rangeland,,no
Eswatini,"Sep 10, 2019",3:22:00 AM,2019,Siphofaneni,13,7,-26.6792,31.6695,204.5,5,media/1568103803971.jpg,9,4,sloping,low_gradient_hill,footslope,,yes,yes,no,yes,yes,yes,yes,no,yes,no,yes,yes,1,3,3,3,2,2,2,3,003to03,yes,Plot is mostly bare. Tall treesbthat are found outside thebplot form a canopy over this plot.,yes,communal,no,yes,no,no,"This virgin land found within a donga as this plot is found next to the river, Lusutfu",under5,under5,under5,under5,gully,gully,gully,gully,,0,none,80,15,40,30,1,0,0,0,0,7,6,2,freshwater_aquatic,,0,0,1,0,1,1,3,1,0,0,,,uuid:df88326c-5a7c-4570-885e-afe57a3ffdb8,CM= 50,,other,Freshwater aquatic,no
Eswatini,"Sep 10, 2019",4:13:00 AM,2019,Siphofaneni,13,8,-26.6756,31.6711,243.1,5,media/1568106898608.jpg,23,10,sloping,high_gradient_hill,ridge_crest,,no,no,no,yes,no,yes,no,,yes,yes,no,no,2,2,2,2,2,2,2,2,003to03,yes,Few trees in subplot 2.woody shrublets and low lying woody vegetation,yes,communal,no,yes,no,,Secondary road cutting through plot,over40,over40,over40,over40,rill,sheet,sheet,rill,,0,none,20,20,16,18,0,0,0,0,0,3,0,0,Forest,,0,0,1,0,2,0,1,1,0,,,,uuid:80d82b91-ddcb-4b56-b742-7ff5e7d92ec4,CM: 0-20(19),,pasture_rangeland,,no
Eswatini,"Sep 11, 2019",4:49:00 AM,2019,Siphofaneni,14,10,-26.6568,31.6744,288.5,5,media/1568195451651.jpg,11,2,sloping,high_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,no,yes,no,no,yes,4,4,4,1,5,5,5,5,03to08,yes,Plot has over grown grasses under the shade of widely spaced trees,yes,communal,no,no,no,no,Virgin land found within a secured or fenced homestead it is uncultivated,under5,under5,under5,under5,none,sheet,rill,sheet,,0,none,10,20,20,20,0,4,0,1,12,5,7,0,woodland,,0,0,0,0,0,0,1,0,0,0,,,uuid:f99b0ab6-a187-462a-b616-8262aec95c3c,Cm=15,,pasture_rangeland,,no
Eswatini,"Sep 11, 2019",3:29:00 AM,2019,Siphofaneni,14,11,-26.6538,31.6747,300.9,5,media/1568190594203.jpg,13,3,sloping,high_gradient_mountain,midslope,,no,no,no,yes,yes,yes,yes,no,yes,no,yes,yes,3,4,4,4,4,4,4,4,03to30,yes,Plot consists of various woody species that are mostly shrubs. Shrublets and trees are found dotted all over the plot.,no,communal,no,yes,no,no,Virgin land,5-40,over40,over40,5-40,sheet,rill,rill,rill,,0,none,10,18,10,12,6,5,8,3,5,0,5,8,bushland,,0,0,1,0,0,0,2,1,0,0,,,uuid:1204e1ce-9734-4aa5-81ff-e19aaf8de19c,CM=15,,pasture_rangeland,,no
Eswatini,"Sep 11, 2019",2:42:00 AM,2019,Siphofaneni,14,13,-26.6503,31.6772,286.1,4,media/1568187742272.jpg,5,4,sloping,low_gradient_hill,midslope,,no,no,no,yes,yes,yes,no,,no,yes,no,yes,1,1,2,2,5,4,4,4,003to03,yes,The plot is mostly covered by grasses all over the plot. One tree and son shrubs occupying 10% of the space between subplot 4 and subplot 3.,no,communal,no,yes,no,,"This plot falls within an abandoned field which is now overgrown with grasses, Acacia and Dichrostachys vegetation. It was abandoned 7years ago.",under5,under5,under5,under5,rill,sheet,sheet,rill,,0,none,20,19,20,17,1,0,2,2,0,0,0,1,wooded_grassland,,0,0,2,0,1,0,1,0,0,,,,uuid:36e010fc-48d4-4376-91ce-078a967a659e,CM: 0-20 (20). Infiltration was measured on this plot.,,pasture_rangeland,,yes
Eswatini,"Sep 11, 2019",3:4:00 AM,2019,Siphofaneni,14,14,-26.6513,31.6759,302.9,5,media/1568189094542.jpg,9,3,steep,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,,yes,yes,yes,yes,2,2,2,3,2,2,2,2,003to03,yes,"There are a few trees, shrubs and shrublets with grasses averaging 0.03-0.3 m. There are some bare patches of soil as well",yes,communal,no,yes,no,,This land changed from virgin land to a yard of a homestead 7 years ago,over40,over40,over40,5-40,rill,rill,rill,rill,,0,none,15,15,10,18,1,3,0,5,0,2,0,0,wooded_grassland,,0,0,1,0,1,0,1,0,0,,,,uuid:ccd010cd-f499-4cde-b561-f901410a2e86,CM: 0-20 (20) Infiltration was measured in this plot.,,other,This is a yard of a homestead. Sometimes livestock forages on the grass here. But this is not the primary dominant use.,no
