SSN,Country,Site,Cluster,Plot,DepthTop,DepthBottom,Depthcode,Year,SOC,TN,pH,ExBas,ExCa,ExMg,ExK,ExNa,Sand,Clay
wa041894,Eswatini,mafutseni,16,13,0,20,Topsoil,2018,11.3269,1.0794,6.1066,6.8628,4.1305,2.0199,0.3496,0.2102,61.9859,20.8423
wa041895,Eswatini,mafutseni,16,13,20,50,Subsoil,2018,8.0874,0.647,5.9712,4.7508,2.7976,1.4026,0.2736,0.1789,64.5566,20.2288
wa041896,Eswatini,mafutseni,16,14,0,20,Topsoil,2018,14.1961,1.3992,6.1251,8.0408,5.04,2.2742,0.4012,0.1733,54.9933,25.6696
wa041897,Eswatini,mafutseni,16,15,0,20,Topsoil,2018,10.295,0.9197,6.2132,5.8799,3.5279,1.6636,0.3433,0.156,63.5029,19.9794
wa041898,Eswatini,mafutseni,16,15,20,50,Subsoil,2018,8.3495,0.6953,6.1229,5.5735,3.3922,1.4667,0.2825,0.1428,63.9517,20.8566
wa041899,Eswatini,mafutseni,1,1,0,20,Topsoil_CM,2018,12.5489,1.378,6.3547,11.494,7.4914,2.9319,0.6099,0.1506,41.9042,36.9244
wa041900,Eswatini,mafutseni,1,4,0,20,Topsoil_CM,2018,7.7007,0.6972,6.2428,6.3624,3.8485,1.7947,0.3364,0.1615,60.9076,21.6156
wa041901,Eswatini,mafutseni,1,4,20,50,Subsoil_CM,2018,3.3061,0.325,6.5493,5.9566,3.6931,1.7605,0.3496,0.1848,60.5808,24.8969
wa041902,Eswatini,mafutseni,1,4,50,80,Subsoil_CM,2018,5.6965,0.5056,6.3927,6.7503,4.1616,1.8255,0.4018,0.1877,58.1456,25.3556
wa041903,Eswatini,mafutseni,1,6,50,60,Subsoil_CM,2018,4.2776,0.4936,6.4434,8.9463,5.6428,2.957,0.4191,0.2699,46.3525,38.0333
wa041904,Eswatini,mafutseni,1,7,0,20,Topsoil_CM,2018,17.8234,1.7797,6.2596,14.4345,9.5456,4.0908,0.5014,0.2518,41.8876,32.7009
wa041905,Eswatini,mafutseni,1,8,0,20,Topsoil_CM,2018,8.7204,0.8081,6.3325,8.288,5.1404,2.3161,0.4222,0.1611,50.6161,28.9252
wa041906,Eswatini,mafutseni,1,8,20,34,Subsoil_CM,2018,9.251,0.9293,6.3702,11.5479,7.2107,3.3724,0.4931,0.1727,41.2394,41.8301
wa041907,Eswatini,mafutseni,1,9,0,20,Topsoil_CM,2018,18.3725,1.9035,6.1594,13.3331,8.8803,3.2701,0.6499,0.1344,36.1107,41.1598
wa041908,Eswatini,mafutseni,1,10,0,20,Topsoil_CM,2018,13.6973,1.4191,6.2698,14.2096,9.0525,4.4145,0.5308,0.2124,37.8293,41.1589
wa041909,Eswatini,mafutseni,1,10,20,22,Subsoil_CM,2018,13.8169,1.3722,6.3696,19.3807,11.9141,6.3161,0.7556,0.2916,22.1193,60.2079
wa041910,Eswatini,mafutseni,1,12,0,20,Topsoil_CM,2018,11.7566,1.3757,6.1394,10.0566,6.1158,3.3026,0.3679,0.1736,51.6529,27.8483
wa041911,Eswatini,mafutseni,1,12,20,27,Subsoil_CM,2018,9.9023,1.0132,6.2768,8.7707,5.3816,2.4637,0.3952,0.1641,54.815,24.0891
wa041912,Eswatini,mafutseni,1,14,0,20,Topsoil_CM,2018,9.786,1.0505,6.0632,8.7633,5.3803,2.3557,0.4562,0.1593,47.4964,31.4041
wa041913,Eswatini,mafutseni,1,15,0,20,Topsoil_CM,2018,12.39,1.338,5.9716,9.4291,6.05,2.3252,0.4437,0.1567,50.6907,28.6651
wa041914,Eswatini,mafutseni,1,15,0,20,Topsoil_CM,2018,9.5694,0.9529,6.1064,9.2973,5.7619,2.5839,0.4132,0.1701,47.6324,30.8085
wa041915,Eswatini,mafutseni,2,2,0,20,Topsoil_CM,2018,13.9744,1.5834,6.1688,11.2027,6.6965,3.6917,0.3989,0.2083,49.4568,29.1775
wa041916,Eswatini,mafutseni,2,2,20,27,Subsoil_CM,2018,10.6784,1.133,6.2124,10.3759,6.471,3.0731,0.3631,0.2095,51.4065,27.0742
wa041917,Eswatini,mafutseni,2,8,0,20,Topsoil_CM,2018,10.3608,0.9939,6.2012,8.4273,5.2595,2.2974,0.4086,0.1574,55.2803,23.6738
wa041918,Eswatini,mafutseni,2,8,20,30,Subsoil_CM,2018,7.7439,0.7386,6.1327,8.0511,4.8974,2.0826,0.3058,0.1771,55.44,24.3089
wa041919,Eswatini,mafutseni,2,13,0,14,Topsoil_CM,2018,13.6592,1.4344,6.1911,11.5308,7.2972,3.3552,0.4018,0.1773,46.0324,32.1442
wa041920,Eswatini,mafutseni,5,1,20,50,Subsoil_CM,2018,6.7933,0.7707,7.2445,22.3842,13.3358,6.6647,0.7432,2.1529,28.6906,56.1878
wa041921,Eswatini,mafutseni,5,4,20,27,Subsoil_CM,2018,14.7425,1.3261,6.7177,17.694,12.1743,4.4346,0.5231,0.2966,42.9847,35.4936
wa041922,Eswatini,mafutseni,5,5,0,20,Topsoil_CM,2018,8.243,0.8022,6.3307,9.4545,5.8202,2.6463,0.4378,0.2044,49.9978,30.0526
wa041923,Eswatini,mafutseni,5,5,20,33,Subsoil_CM,2018,9.3328,0.9387,6.4095,11.0269,6.9573,3.1333,0.5405,0.1587,45.7314,35.4953
wa041924,Eswatini,mafutseni,5,6,0,20,Topsoil_CM,2018,10.6587,1.0428,6.1376,10.2567,6.5243,2.877,0.5114,0.177,44.5823,35.6548
wa041925,Eswatini,mafutseni,5,6,20,35,Subsoil_CM,2018,9.5165,0.9129,6.3051,10.2698,6.432,2.904,0.5347,0.1872,44.6395,38.3286
wa041926,Eswatini,mafutseni,5,7,0,20,Topsoil_CM,2018,8.2469,0.7768,6.2171,5.9176,3.6809,1.7878,0.3097,0.1573,61.1846,21.9093
wa041927,Eswatini,mafutseni,5,7,20,50,Subsoil_CM,2018,24.5898,1.7755,7.3656,41.3354,27.111,13.605,1.3402,1.356,13.572,64.1755
wa041928,Eswatini,mafutseni,5,7,20,50,Subsoil_CM,2018,8.2293,0.8072,6.3057,10.5052,6.4448,3.1563,0.4937,0.2562,42.0121,40.2527
wa041929,Eswatini,mafutseni,5,7,50,80,Subsoil_CM,2018,6.3142,0.7377,6.9954,18.329,11.3211,5.8074,0.5379,1.0783,31.7573,55.7793
wa041930,Eswatini,mafutseni,5,8,20,50,Subsoil_CM,2018,2.3191,0.2582,7.5052,7.9211,4.9119,2.4207,0.3847,1.1157,64.2273,22.8375
wa041931,Eswatini,mafutseni,5,8,50,80,Subsoil_CM,2018,2.6237,0.2576,7.2515,8.9819,6.2178,2.3108,0.3419,0.9748,65.1652,22.0989
wa041932,Eswatini,mafutseni,5,8,80,110,Subsoil_CM,2018,2.4551,0.2477,7.6122,7.4829,4.7925,2.1851,0.3227,0.9666,74.5957,17.1139
wa041933,Eswatini,mafutseni,5,12,0,20,Topsoil_CM,2018,6.4519,0.7094,8.2408,26.7955,19.2945,5.836,0.5887,1.5119,37.3831,45.5761
wa041934,Eswatini,mafutseni,5,12,20,50,Subsoil_CM,2018,6.0398,0.7489,8.6148,48.5481,40.2628,7.7492,0.8697,2.2449,24.9147,53.5444
wa041935,Eswatini,mafutseni,5,13,0,20,Topsoil_CM,2018,16.8421,1.5981,6.2543,11.0114,7.2757,2.7477,0.436,0.1668,49.1606,26.9073
wa041936,Eswatini,mafutseni,5,13,20,45,Subsoil_CM,2018,9.7131,0.9486,6.2122,11.0575,7.1112,3.0824,0.4218,0.2789,48.4663,30.2112
wa041937,Eswatini,mafutseni,5,14,20,33,Subsoil_CM,2018,10.0969,0.9472,6.5135,11.0384,7.5074,2.6664,0.3648,0.2162,53.3646,27.402
wa041938,Eswatini,mafutseni,5,15,0,20,Topsoil_CM,2018,51.3523,3.9815,6.0085,21.5717,13.9071,6.0633,0.8323,0.2992,35.7796,34.1231
wa041939,Eswatini,mafutseni,5,15,20,50,Subsoil_CM,2018,11.5968,1.2045,7.0557,19.5821,12.181,6.244,0.7155,0.8944,34.6819,46.3234
wa041940,Eswatini,mafutseni,7,6,0,20,Topsoil_CM,2018,4.9189,0.4099,6.0812,4.0896,2.5605,1.259,0.2505,0.1285,64.7951,21.081
wa041941,Eswatini,mafutseni,7,7,0,16,Topsoil_CM,2018,9.4999,0.9478,6.1541,8.4347,4.9784,2.5438,0.4044,0.1953,49.8736,28.4609
wa041942,Eswatini,mafutseni,8,3,0,20,Topsoil_CM,2018,23.3597,2.067,6.2737,18.4958,12.3436,5.4898,0.554,0.2004,30.0257,43.7057
wa041943,Eswatini,mafutseni,7,8,0,14,Topsoil_CM,2018,26.2894,2.3581,6.268,27.292,18.833,7.7522,0.8442,0.2809,15.7259,59.3872
wa041944,Eswatini,mafutseni,8,4,0,20,Topsoil_CM,2018,38.4627,3.2394,5.8558,17.9094,11.7261,5.1869,0.6017,0.188,24.798,41.9806
wa041945,Eswatini,mafutseni,8,5,0,20,Topsoil_CM,2018,22.4764,2.1049,6.0486,13.6668,8.7279,4.3469,0.4214,0.185,32.7272,36.262
wa041946,Eswatini,mafutseni,8,7,0,20,Topsoil_CM,2018,13.0599,1.3757,6.2057,9.8213,6.2944,2.3647,0.3866,0.1659,52.382,25.7547
wa041947,Eswatini,mafutseni,8,8,0,20,Topsoil_CM,2018,21.0547,1.9729,6.1277,17.4836,11.566,5.3474,0.6491,0.1725,19.1524,57.9732
wa041948,Eswatini,mafutseni,8,9,0,20,Topsoil_CM,2018,30.6317,2.4669,6.3107,26.0423,17.9799,6.7117,0.9711,0.2975,15.9575,53.2437
wa041949,Eswatini,mafutseni,8,9,20,25,Subsoil_CM,2018,26.0319,2.2082,6.2218,20.6973,13.7186,5.2183,0.7773,0.2385,24.8452,44.9768
wa041950,Eswatini,mafutseni,8,10,0,11,Topsoil_CM,2018,23.9395,2.3505,6.0003,16.6635,10.6118,5.1018,0.498,0.2086,29.681,40.5316
wa041951,Eswatini,mafutseni,8,13,0,20,Topsoil_CM,2018,20.0818,1.9532,6.1183,17.5889,11.5988,5.5458,0.6791,0.1921,20.1183,58.1126
wa041952,Eswatini,mafutseni,8,13,20,50,Subsoil_CM,2018,17.6606,1.578,6.3103,22.2887,13.9359,6.9766,0.936,0.2578,10.8434,70.2879
wa041953,Eswatini,mafutseni,8,15,0,20,Topsoil_CM,2018,31.978,2.9485,6.1919,20.8938,14.1831,6.0315,0.5399,0.2134,30.5541,38.7708
wa041954,Eswatini,mafutseni,9,1,80,110,Subsoil_CM,2018,2.9177,0.343,7.0633,9.0431,5.8445,2.2726,0.3519,0.4517,63.6295,21.3636
wa041955,Eswatini,mafutseni,10,1,0,20,Topsoil_CM,2018,17.1878,1.6977,6.8796,29.1292,20.5702,8.7088,0.9381,1.8296,22.6306,52.0914
wa041956,Eswatini,mafutseni,10,4,0,20,Topsoil_CM,2018,8.2607,0.7403,6.0633,5.8052,3.3273,1.8106,0.3012,0.1905,60.1892,23.7913
wa041957,Eswatini,mafutseni,10,4,20,30,Subsoil_CM,2018,8.167,0.7815,6.1346,6.1159,3.5352,1.8441,0.3127,0.203,60.2864,23.8345
wa041958,Eswatini,mafutseni,10,5,0,5,Topsoil_CM,2018,15.599,1.6938,6.4219,14.9548,9.753,4.2751,0.5128,0.2264,41.2949,32.5605
wa041959,Eswatini,mafutseni,10,6,20,44,Subsoil_CM,2018,7.1316,0.7546,6.4755,10.8888,6.6489,2.943,0.4466,0.2316,53.8361,24.8569
wa041960,Eswatini,mafutseni,10,7,0,20,Topsoil_CM,2018,8.6532,0.749,6.1266,6.0547,3.6838,1.7614,0.2627,0.1491,61.0466,22.1619
wa041961,Eswatini,mafutseni,10,7,20,24,Subsoil_CM,2018,8.0325,0.7172,6.217,6.6352,4.0328,1.9177,0.2799,0.1842,62.534,21.7215
wa041962,Eswatini,mafutseni,10,8,0,20,Topsoil_CM,2018,18.8399,1.7262,6.9639,33.2095,22.7558,9.7569,0.9508,1.1582,19.9917,53.5647
wa041963,Eswatini,mafutseni,10,8,20,23,Subsoil_CM,2018,24.9857,1.9112,6.9641,38.5401,25.1485,13.0866,1.1259,0.685,13.5748,63.1292
wa041964,Eswatini,mafutseni,10,9,0,20,Topsoil_CM,2018,26.9762,1.9812,7.2148,33.0486,21.2921,9.5156,1.2843,0.5771,20.948,57.8422
wa041965,Eswatini,mafutseni,10,9,20,42,Subsoil_CM,2018,25.6861,1.8503,7.2061,37.8878,24.6416,11.9242,1.1837,0.88,14.0222,62.678
wa041966,Eswatini,mafutseni,10,10,0,10,Topsoil_CM,2018,23.6272,2.0174,6.4588,26.3465,17.4736,7.3028,0.8093,0.4219,25.631,48.7515
wa041967,Eswatini,mafutseni,10,12,0,20,Topsoil_CM,2018,23.8004,1.9652,6.385,27.2724,17.719,8.1741,0.7708,0.3341,18.8028,55.9287
wa041968,Eswatini,mafutseni,10,15,20,25,Subsoil_CM,2018,17.9477,1.7585,6.1594,15.9087,10.2646,4.9524,0.4951,0.2431,36.4175,39.1128
wa041969,Eswatini,mafutseni,10,15,0,20,Topsoil_CM,2018,17.2421,1.79,6.1433,13.6012,8.5522,4.2096,0.4061,0.2316,42.5312,33.5465
wa041970,Eswatini,mafutseni,12,3,0,20,Topsoil_CM,2018,8.2105,0.6972,6.1432,4.5769,2.8184,1.3275,0.2926,0.1332,64.6763,19.4155
wa041971,Eswatini,mafutseni,12,3,20,36,Subsoil_CM,2018,7.5849,0.6016,6.3419,4.8255,2.8956,1.3662,0.3222,0.1448,62.0875,20.541
wa041972,Eswatini,mafutseni,12,5,0,20,Topsoil_CM,2018,13.0981,1.4086,6.1249,9.6076,6.1494,2.4128,0.3663,0.172,50.6603,26.2938
wa041973,Eswatini,mafutseni,12,5,0,20,Topsoil_CM,2018,13.8813,1.4815,6.0383,10.7785,6.9032,3.0554,0.4293,0.2119,43.7053,33.5439
wa041974,Eswatini,mafutseni,12,8,0,20,Topsoil_CM,2018,11.6541,1.3361,6.2902,11.6393,7.0585,3.7383,0.3858,0.2346,50.5527,27.7683
wa041975,Eswatini,mafutseni,12,8,20,30,Subsoil_CM,2018,12.6798,1.4341,6.3616,11.7089,7.0978,3.7702,0.4128,0.2171,51.3234,27.8883
wa041976,Eswatini,mafutseni,12,10,0,20,Topsoil_CM,2018,6.6842,0.4722,6.1928,4.3785,2.7029,1.269,0.2822,0.1314,64.4051,21.0212
wa041977,Eswatini,mafutseni,12,10,20,28,Subsoil_CM,2018,7.4499,0.6276,6.1071,4.8517,2.91,1.4765,0.2781,0.1328,60.5008,22.155
wa041978,Eswatini,mafutseni,12,12,0,20,Topsoil_CM,2018,10.2311,1.2348,6.8424,16.9606,11.6822,4.5715,0.4516,0.5285,44.1574,32.2221
wa041979,Eswatini,mafutseni,12,13,0,20,Topsoil_CM,2018,2.4437,0.2218,7.812,8.2376,5.2826,2.261,0.3355,0.7228,70.278,19.7417
wa041980,Eswatini,mafutseni,12,13,20,25,Subsoil_CM,2018,2.5178,0.2222,7.7326,8.6425,5.8633,2.1055,0.3328,0.6908,71.848,18.781
wa041981,Eswatini,mafutseni,12,14,0,20,Topsoil_CM,2018,11.6873,1.3023,6.1525,9.4832,6.1859,2.5517,0.3863,0.1762,55.007,25.1394
wa041982,Eswatini,mafutseni,13,3,0,20,Topsoil_CM,2018,6.8252,0.6376,6.8382,10.5518,7.1429,2.6907,0.3952,0.2233,56.4448,24.4691
wa041983,Eswatini,mafutseni,13,4,0,20,Topsoil_CM,2018,15.6266,1.6305,6.1788,12.9463,8.4302,3.5216,0.6528,0.1804,38.7859,39.4451
wa041984,Eswatini,mafutseni,13,5,0,20,Topsoil_CM,2018,7.7567,0.7552,6.3599,8.0891,4.9791,1.9931,0.3869,0.1727,57.9074,25.2314
wa041985,Eswatini,mafutseni,13,6,0,20,Topsoil_CM,2018,3.7016,0.4246,6.8829,9.0048,5.7938,2.4046,0.4588,0.2788,59.4744,22.7741
wa041986,Eswatini,mafutseni,13,7,20,50,Subsoil_CM,2018,13.2762,1.2834,7.2338,23.6845,16.4253,5.955,0.761,0.6465,34.5923,43.2038
wa041987,Eswatini,mafutseni,13,9,0,20,Topsoil_CM,2018,14.277,1.4537,6.7974,20.8273,14.1181,6.3154,0.7165,0.4619,35.5614,44.6754
wa041988,Eswatini,mafutseni,13,10,0,20,Topsoil_CM,2018,9.56,0.9944,6.2221,11.503,7.2919,3.1493,0.5088,0.2397,42.7019,35.5436
wa041989,Eswatini,mafutseni,14,1,0,20,Topsoil_CM,2018,2.9148,0.2846,6.6884,4.3823,2.6801,1.4602,0.1835,0.2673,75.1648,15.1118
wa041990,Eswatini,mafutseni,14,1,20,50,Subsoil_CM,2018,5.7136,0.4866,6.3545,7.4154,4.6368,1.9674,0.3015,0.2124,61.2914,23.5277
wa041991,Eswatini,mafutseni,14,3,50,75,Subsoil_CM,2018,5.0737,0.4247,6.4473,7.35,4.7651,2.0161,0.3094,0.2455,62.3214,23.8563
wa041992,Eswatini,mafutseni,14,6,0,20,Topsoil_CM,2018,14.4948,1.5491,6.0242,9.3932,5.9758,2.6032,0.428,0.1856,50.872,26.9757
wa041993,Eswatini,mafutseni,14,7,0,20,Topsoil_CM,2018,9.0684,0.838,6.0925,9.0014,5.8003,2.6196,0.3479,0.2124,48.0063,30.8579
wa041994,Eswatini,mafutseni,14,9,20,50,Subsoil_CM,2018,9.8163,0.9418,6.2413,9.8221,6.5375,2.493,0.4133,0.2396,51.5611,30.1665
wa041995,Eswatini,mafutseni,14,13,0,20,Topsoil_CM,2018,5.9647,0.46,6.1659,5.9333,4.5737,1.4488,0.2764,0.2091,68.0172,19.153
wa041996,Eswatini,mafutseni,14,13,20,50,Subsoil_CM,2018,6.4214,0.5207,6.2964,7.2072,4.4664,1.9256,0.3341,0.2222,62.187,23.0818
wa041999,Eswatini,mafutseni,14,14,0,20,Topsoil_CM,2018,12.3204,1.2357,6.4334,14.7734,9.5592,4.3959,0.6904,0.473,29.8395,55.1055
wa042000,Eswatini,mafutseni,15,15,0,20,Topsoil_CM,2018,7.3596,0.7383,7.195,27.9529,17.5734,8.4415,1.0028,1.4742,27.1838,50.7795
wa042001,Eswatini,mafutseni,15,15,20,50,Subsoil_CM,2018,7.6613,0.7627,7.2146,33.9929,21.8948,10.2754,0.9785,1.8855,17.1134,62.6732
wa042002,Eswatini,mafutseni,16,2,0,20,Topsoil_CM,2018,12.0579,1.264,6.1651,7.378,4.7711,1.8985,0.3471,0.1659,60.9355,22.1908
wa042003,Eswatini,mafutseni,16,4,0,14,Topsoil_CM,2018,20.7627,2.0262,5.9734,12.627,8.211,3.62,0.4062,0.1951,42.5678,30.967
wa042004,Eswatini,mafutseni,16,5,0,20,Topsoil_CM,2018,16.3151,1.6686,6.1433,11.464,7.3483,2.8677,0.4161,0.1624,45.9437,30.2142
wa042005,Eswatini,mafutseni,16,6,0,20,Topsoil_CM,2018,11.3686,1.2422,6.0704,6.231,3.8857,1.6996,0.3325,0.1855,63.6524,20.0385
wa042006,Eswatini,mafutseni,16,7,0,20,Topsoil_CM,2018,10.9841,1.0639,5.7624,5.0755,3.1432,1.4472,0.3295,0.1313,61.7082,19.9521
wa042007,Eswatini,mafutseni,16,7,20,38,Subsoil_CM,2018,7.1284,0.5798,5.951,4.6482,2.8411,1.3095,0.2632,0.1389,62.8148,20.5823
wa042008,Eswatini,mafutseni,16,8,20,30,Subsoil_CM,2018,12.766,1.2522,6.1096,14.4322,8.9225,4.4145,0.6013,0.2959,30.3628,53.8381
wa042009,Eswatini,mafutseni,16,9,0,20,Topsoil_CM,2018,16.3534,1.5837,6.4262,11.2361,7.7746,2.3629,0.5343,0.1915,53.6552,26.378
wa042010,Eswatini,mafutseni,16,13,0,20,Topsoil_CM,2018,9.259,0.8224,5.9634,5.2595,3.5167,1.4117,0.2759,0.1511,65.4695,19.3499
wa042011,Eswatini,mafutseni,16,13,20,50,Subsoil_CM,2018,7.9147,0.7138,5.8538,5.113,3.05,1.5631,0.2712,0.1677,62.2651,21.1819
wa042012,Eswatini,mafutseni,16,13,50,53,Subsoil_CM,2018,6.936,0.5852,5.823,5.0925,3.1159,1.5475,0.2625,0.1658,61.1517,22.2641
wa042013,Eswatini,mafutseni,16,14,0,20,Topsoil_CM,2018,13.96,1.5307,5.9614,9.3639,6.1738,2.3271,0.3885,0.1658,51.7154,26.7494
wa042014,Eswatini,mafutseni,16,15,0,20,Topsoil_CM,2018,9.3141,0.8367,6.2039,5.8583,3.5991,1.6196,0.3188,0.1479,64.1912,19.4222
wa042015,Eswatini,mafutseni,16,15,20,50,Subsoil_CM,2018,6.8469,0.5191,6.1853,5.1435,3.2105,1.46,0.2649,0.1586,63.2319,21.1078
wa042016,Eswatini,mhlambanyatsi,12,1,0,20,Topsoil,2021,44.6501,3.5597,5.2299,5.4493,3.3513,1.7352,0.2852,0.1905,15.4335,60.3318
wa042017,Eswatini,mhlambanyatsi,12,1,20,50,Subsoil,2021,30.1173,2.6668,5.3345,4.242,2.3814,1.4554,0.2567,0.1315,8.5515,72.3563
wa042018,Eswatini,mhlambanyatsi,12,2,0,20,Topsoil,2021,40.8772,3.3637,4.9774,5.2835,2.9817,1.634,0.4488,0.1659,13.0912,64.068
wa042019,Eswatini,mhlambanyatsi,12,3,0,20,Topsoil,2021,48.6922,4.1235,5.2406,8.9276,6.002,2.0448,0.6649,0.2081,14.7328,60.7984
wa042020,Eswatini,mhlambanyatsi,12,4,0,20,Topsoil,2021,43.5105,3.5993,5.2686,7.8936,5.4703,1.9118,0.5261,0.1917,12.729,64.199
wa042021,Eswatini,mhlambanyatsi,12,4,20,50,Subsoil,2021,33.7662,2.9131,5.3619,8.0364,5.4485,1.9337,0.5455,0.1593,9.8573,70.0435
wa042022,Eswatini,mhlambanyatsi,12,5,0,20,Topsoil,2021,46.2538,3.9993,5.0527,6.4379,4.307,1.4081,0.4488,0.1767,16.633,57.7444
wa042023,Eswatini,mhlambanyatsi,12,6,0,20,Topsoil,2021,21.1572,1.954,5.1652,4.4246,2.7522,1.3394,0.3434,0.1131,4.5908,87.0654
wa042024,Eswatini,mhlambanyatsi,12,6,20,50,Subsoil,2021,19.3418,1.805,5.1792,4.1306,2.4989,1.3131,0.3015,0.1081,4.5998,87.6927
wa042025,Eswatini,mhlambanyatsi,12,7,0,20,Topsoil,2021,35.7648,3.09,5.3359,5.5738,3.805,1.4889,0.4198,0.1441,11.8066,68.5032
wa042026,Eswatini,mhlambanyatsi,12,7,20,50,Subsoil,2021,26.6679,2.4981,5.4046,5.3809,3.3619,1.5512,0.3845,0.1436,10.7479,70.3304
wa042027,Eswatini,mhlambanyatsi,12,11,0,20,Topsoil,2021,38.9196,3.4426,5.2373,6.7136,4.8725,1.5521,0.4513,0.1715,12.0542,66.8322
wa042028,Eswatini,mhlambanyatsi,12,11,20,50,Subsoil,2021,32.3889,2.9173,5.3293,6.9343,4.9832,1.7391,0.4901,0.1716,10.7405,69.2595
wa042029,Eswatini,mhlambanyatsi,12,12,0,20,Topsoil,2021,45.3506,3.7263,5.6639,18.5454,12.8193,4.3097,0.7653,0.1647,11.9115,64.1924
wa042030,Eswatini,mhlambanyatsi,12,15,0,20,Topsoil,2021,31.2296,2.9122,5.4197,6.614,4.4231,1.8175,0.4617,0.1494,10.7478,68.5008
wa042031,Eswatini,mhlambanyatsi,14,2,0,20,Topsoil,2021,57.1234,4.0732,5.8624,19.8225,14.6793,4.4464,0.8572,0.1157,15.4702,58.7299
wa042032,Eswatini,mhlambanyatsi,14,3,0,20,Topsoil,2021,27.6106,2.6868,5.2908,7.5307,5.0734,2.1134,0.5329,0.1391,12.0971,66.737
wa042033,Eswatini,mhlambanyatsi,14,6,0,20,Topsoil,2021,30.5157,3.0776,5.218,7.4424,5.0753,2.0788,0.5399,0.1608,14.3963,63.0669
wa042034,Eswatini,mhlambanyatsi,14,7,0,20,Topsoil,2021,26.8609,2.4225,5.6155,12.4848,8.1299,3.5827,0.626,0.156,8.8048,71.3698
wa042035,Eswatini,mhlambanyatsi,14,8,0,20,Topsoil,2021,24.5071,2.2952,5.6206,12.4022,8.1449,3.5699,0.5618,0.153,9.0875,71.0808
wa042036,Eswatini,mhlambanyatsi,14,10,0,20,Topsoil,2021,29.5314,2.7428,5.6541,14.5385,9.9557,3.833,0.6606,0.1784,11.1505,68.7616
wa042037,Eswatini,mhlambanyatsi,14,11,0,20,Topsoil,2021,11.4906,1.2355,5.4613,7.3787,4.705,2.0965,0.4752,0.1355,5.3437,85.5405
wa042038,Eswatini,mhlambanyatsi,14,13,0,20,Topsoil,2021,19.0322,1.8496,5.4578,7.137,4.3532,2.2943,0.4609,0.1335,5.9629,80.1808
wa042039,Eswatini,mhlambanyatsi,14,14,0,20,Topsoil,2021,28.9172,2.8283,5.3365,8.2913,5.5195,2.3958,0.6153,0.1721,12.2958,66.1834
wa042040,Eswatini,mhlambanyatsi,14,15,0,20,Topsoil,2021,29.3866,2.8793,5.3488,8.2678,5.7322,2.3069,0.5922,0.1622,13.4255,64.8808
wa042041,Eswatini,mhlambanyatsi,15,4,0,20,Topsoil,2021,26.5764,2.5056,5.1468,6.4221,3.7421,2.0997,0.5687,0.1379,6.2169,78.0718
wa042042,Eswatini,mhlambanyatsi,15,5,0,20,Topsoil,2021,22.3852,2.1113,5.0822,4.0383,2.4689,1.3106,0.2968,0.1144,5.7987,84.0688
wa042043,Eswatini,mhlambanyatsi,15,7,0,20,Topsoil,2021,31.7699,3.0677,5.224,7.5004,4.7222,2.2421,0.5635,0.141,9.3275,70.9913
wa042044,Eswatini,mhlambanyatsi,15,8,0,20,Topsoil,2021,28.2231,2.7241,5.2383,6.3268,3.7085,2.1033,0.4657,0.1413,6.9132,77.3006
wa042045,Eswatini,mhlambanyatsi,15,10,0,20,Topsoil,2021,23.4657,2.3793,5.5534,6.7438,3.6319,2.7791,0.4107,0.1292,6.205,77.841
wa042046,Eswatini,mhlambanyatsi,15,10,20,50,Subsoil,2021,20.7446,2.0492,5.2924,4.9954,3.1229,1.5517,0.2974,0.082,3.0576,90.2119
wa042047,Eswatini,mhlambanyatsi,15,12,0,20,Topsoil,2021,22.457,2.1725,5.2859,5.1254,3.1204,1.5732,0.3241,0.107,4.0418,86.935
wa042048,Eswatini,mhlambanyatsi,15,13,0,20,Topsoil,2021,26.9546,2.5243,5.2622,5.124,3.2344,1.6053,0.3776,0.126,6.1875,81.1063
wa042049,Eswatini,mhlambanyatsi,15,14,0,20,Topsoil,2021,27.2839,2.5953,5.2103,6.1989,3.5203,2.1836,0.5116,0.1422,7.0248,76.1658
wa042050,Eswatini,mhlambanyatsi,15,14,20,50,Subsoil,2021,24.5657,2.3896,5.3042,7.9279,4.992,2.6263,0.5683,0.14,6.8178,77.026
wa042051,Eswatini,mhlambanyatsi,15,15,0,20,Topsoil,2021,26.32,2.4997,5.1098,5.288,3.0664,1.6998,0.4558,0.1287,6.8798,77.1228
wa042052,Eswatini,mhlambanyatsi,16,1,0,20,Topsoil,2021,12.6482,1.2901,5.3145,3.8848,2.4161,1.2547,0.1621,0.0745,6.0187,84.4737
wa042053,Eswatini,mhlambanyatsi,16,1,20,50,Subsoil,2021,12.7696,1.2117,5.2832,3.636,2.2358,1.1967,0.1352,0.0597,3.8826,87.6251
wa042054,Eswatini,mhlambanyatsi,16,2,0,20,Topsoil,2021,24.363,2.2337,5.3366,7.4842,4.6831,2.5329,0.5105,0.1512,6.8021,76.0212
wa042055,Eswatini,mhlambanyatsi,16,6,0,20,Topsoil,2021,27.1704,2.5089,5.3419,7.8603,4.9568,2.3668,0.49,0.1324,7.3312,76.1936
wa042056,Eswatini,mhlambanyatsi,16,7,0,20,Topsoil,2021,24.9589,2.3661,5.2202,5.8233,3.5868,1.6584,0.3898,0.1095,13.3454,71.7284
